TALLER;VIN;COLOR;"FECHA PLANIFICADA";"FECHA DE INGRESO A FLUJO";"DÍAS TRANSCURRIDOS AL 20-05-2026";MODELO;MARCA;PROCESO;ESTADO;CONCESIONARIO;OBSERVACIONES
"VARI OVALO";LVTDB21B7VDA04765;BLANCO;2026-05-25;2026-05-16;5;"S07 1.5T 4X2 6DCT B";SOUEAST;"ZONA DE ESPERA DE BOCAMAZA";PENDIENTE;"INT. TRUJILLO S.A. ";"VENTA INTER TRUJILLO 04.04|"
"VARI OVALO";LVTDB21B7VDA04779;NEGRO;2026-05-26;2026-05-16;5;"S07 1.5T 4X2 6DCT B";SOUEAST;"ZONA DE ESPERA DE BOCAMAZA";PENDIENTE;"SUR MOTORS S.A. ";"VENTA SUR MOTORS 09.04|"
"VARI OVALO";LVTDB21B7VDA04782;NEGRO;2026-05-25;2026-05-16;5;"S07 1.5T 4X2 6DCT B";SOUEAST;"ZONA DE ESPERA DE BOCAMAZA";PENDIENTE;"PANDERO S.A. EAFC ";"VENTA PANDERO 25.04|"
"VARI OVALO";LVTDB21B7VDA04796;"AZUL OSCURO";2026-05-25;2026-05-16;5;"S07 1.5T 4X2 6DCT B";SOUEAST;"ZONA DE ESPERA DE BOCAMAZA";PENDIENTE;"AUTOSHOP PERU S.A.C. ";"VENTA SUR MOTORS 16.04|"
"VARI OVALO";LVTDB21B7VDA04801;"AZUL OSCURO";2026-05-25;2026-05-16;5;"S07 1.5T 4X2 6DCT B";SOUEAST;"ZONA DE ESPERA DE BOCAMAZA";PENDIENTE;"HS TALLERES S.R.L. ";"VENTA HS TALLERES 20.04|"
"VARI OVALO";LVTDB21B7VDA04829;"BLANCO PERLA";2026-05-26;2026-05-16;5;"S07 1.5T 4X2 6DCT B";SOUEAST;"ZONA DE ESPERA DE BOCAMAZA";PENDIENTE;"SUR MOTORS S.A. ";"VENTA SUR MOTORS 23.04|"
"VARI OVALO";9BWAL5BZ3TT634125;"GRIS PLATINO";2026-05-22;2026-05-16;5;"POLO TRACK 1.6 MEC";"VW Pasajeros";"ZONA DE ESPERA DE BOCAMAZA";PENDIENTE;"PERUMOTOR H.G. S.A.C. ";"PERUMOTOR H.G. S.A.C.- VENTA CON GLP + CAMARA"
"VARI OVALO";9BWAL5BZ8TT639241;"GRIS PLATINO";2026-05-22;2026-05-16;5;"POLO TRACK 1.6 MEC";"VW Pasajeros";"ZONA DE ESPERA DE BOCAMAZA";PENDIENTE;"EURO MOTORS S.A. ";"ADELANTO DE PDI"
"VARI OVALO";9BWBH6BF9T4089933T;"GRIS ASCOT - NEGRO";2026-05-25;2026-05-20;1;"T-CROSS EXTREME 200 TSI TIP";"VW Pasajeros";"ZONA DE ESPERA DE BOCAMAZA";PENDIENTE;"EUROSHOP S.A. ";"EUROSHOP S.A. - VW Surquillo TR."
"VARI OVALO";3VVHP6B21TM015822R;"NEGRO PERLADO";2026-05-23;2026-05-19;2;"TAOS COMFORTLINE 250 TSI, 1.4L, 2WD, TIP";"VW Pasajeros";"ZONA DE ESPERA DE BOCAMAZA";PENDIENTE;"EUROSHOP S.A. ";"ADELANTO PDI ZI - EUROSHOP S.A. - VW Surquillo"
"VARI OVALO";9BWBH6DFXTT325833;"NEGRO NINJA";2026-05-23;2026-05-19;2;"TERA COMFORT 165 TSI 1.0L TIP";"VW Pasajeros";"ZONA DE ESPERA DE BOCAMAZA";PENDIENTE;"EUROSHOP S.A. ";"EUROSHOP S.A. - VW La Molina"
"VARI OVALO";LVTDB11B0VH502581;BLANCO;2026-05-28;2026-05-20;1;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA GLP";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 27.03|"
"VARI OVALO";LVTDB11B0VH503097;NEGRO;2026-05-28;2026-05-20;1;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA GLP";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 27.03|"
"VARI OVALO";LVTDB11B1VH502721;"GRIS NARDO";2026-05-28;2026-05-20;1;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA GLP";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 23.04|"
"VARI OVALO";LVTDB11B1VH503058;NEGRO;2026-05-28;2026-05-20;1;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA GLP";PENDIENTE;"AUTOC. DEL CENTRO S.A.C ";"VENTA AUTOCAMIONES GLP 27.03|"
"VARI OVALO";LVTDB11B1VH503187;AZUL;2026-05-28;2026-05-20;1;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA GLP";PENDIENTE;"AUTOSHOP PERU S.A.C. ";"VENTA AUTOSHOP GLP 27.03|"
"VARI OVALO";LVTDB11B4VH502616;BLANCO;2026-05-28;2026-05-20;1;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA GLP";PENDIENTE;"INTER. TRUJILLO S.A. ";"VENTA INTER TRUJILLO V GLP 04.04|"
"VARI OVALO";LVTDB11B5VH502589;BLANCO;2026-05-28;2026-05-20;1;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA GLP";PENDIENTE;"PANDERO S.A. EAFC ";"VENTA PANDERO GLP 27.03|"
"VARI OVALO";LVTDB11B7VH502688;"GRIS NARDO";2026-05-28;2026-05-20;1;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA GLP";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO WH GLP 27.03|"
"VARI OVALO";LVTDB11B7VH502870;BLANCO;2026-05-28;2026-05-20;1;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA GLP";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO WH GLP MAYO 28.03|"
"VARI OVALO";LVTDB11B7VH503209;AZUL;2026-05-28;2026-05-20;1;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA GLP";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO WH GLP 27.03|"
"VARI OVALO";LVTDB11BXVH502748;"GRIS NARDO";2026-05-28;2026-05-20;1;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA GLP";PENDIENTE;"AUTOTAXI SATELITAL S.A.C. ";"VENTA SATELITAL GLP 27.03|"
"VARI OVALO";HJRPBGFB7TB032670;BLANCO;2026-05-06;2026-04-30;21;"DASHING 1.5T 4X2 6DCT CONFORT ACP W/G";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION"
"VARI OVALO";LVTDB21B4VDC05541;BLANCO;2026-05-20;2026-05-14;7;"T1 1.5T 4X2 7DCT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"IAAUTOS S.A.C. ";"VENTA IA 01.04|"
"VARI OVALO";LVTDB21B4VDC05555;PLATA;2026-05-27;2026-05-19;2;"T1 1.5T 4X2 7DCT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION 11.04|"
"VARI OVALO";LVTDB21B5VDC05547;NEGRO;2026-05-20;2026-05-14;7;"T1 1.5T 4X2 7DCT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"Altos Andes S.A.C. ";"REVO WHOLESALE MAYO |"
"VARI OVALO";LVTDB21B5VDC05550;NEGRO;2026-05-21;2026-05-15;6;"T1 1.5T 4X2 7DCT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO M 02.04|"
"VARI OVALO";LVTDB21B6VDC05542;BLANCO;2026-05-20;2026-05-14;7;"T1 1.5T 4X2 7DCT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION 08.04|"
"VARI OVALO";LVTDB21B7VDC05548;NEGRO;2026-05-21;2026-05-15;6;"T1 1.5T 4X2 7DCT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO M 29.04|"
"VARI OVALO";LVTDB21B8VDC05543;BLANCO;2026-05-27;2026-05-19;2;"T1 1.5T 4X2 7DCT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"Altos Andes S.A.C. ";"REVO WHOLESALE MAYO|"
"VARI OVALO";LVTDB21B9VDC05549;NEGRO;2026-05-21;2026-05-15;6;"T1 1.5T 4X2 7DCT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO M 29.04|"
"VARI OVALO";LVTDB21B9VDC05552;PLATA;2026-05-21;2026-05-15;6;"T1 1.5T 4X2 7DCT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO DEMO 14.04|"
"VARI OVALO";LVTDB21B7VDC05551;NEGRO;2026-05-20;2026-05-14;7;"T1 1.5T 4X2 7DCT B/W";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION 27.03|"
"VARI OVALO";LVTDD24B1VDC05597;BLANCO;2026-05-26;2026-05-16;5;"T1 2.0T AWD 8AT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO // OFERTA 44614|"
"VARI OVALO";LVTDD24B7VDC05605;NEGRO;2026-05-21;2026-05-15;6;"T1 2.0T AWD 8AT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"1222 PERU SAC ";"VENTA PLANETA 08.04|"
"VARI OVALO";LVTDD24B1VDC08094;"NEGRO MATE";2026-05-20;2026-05-19;2;"T1 2.0T AWD 8AT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION 11.04| PDI EXPRESS"
"VARI OVALO";LVTDD24B3VDC08114;PLATA;2026-05-27;2026-05-19;2;"T1 2.0T AWD 8AT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. TRUJILLO S.A. ";"VENTA INTER TRUJILLO 27.03|"
"VARI OVALO";LVTDD24B5VDC08096;"NEGRO MATE";2026-05-27;2026-05-19;2;"T1 2.0T AWD 8AT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"Altos Andes S.A.C. ";"REVO WHOLESALE MAYO|COLOR MATE|"
"VARI OVALO";LVTDD24B9VDC08103;NEGRO;2026-05-26;2026-05-16;5;"T1 2.0T AWD 8AT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO M 02.05|"
"VARI OVALO";LVTDD24BXVDC08112;PLATA;2026-05-21;2026-05-15;6;"T1 2.0T AWD 8AT B/O";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO M 28.05|"
"VARI OVALO";LVTDD24B0VDC05123;NEGRO;2026-05-20;2026-05-14;7;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"GACSA PERU S.A.C. ";"VENTA GACSA 27.03|"
"VARI OVALO";LVTDD24B3VDC05150;"NEGRO MATE";2026-05-26;2026-05-16;5;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO CL 44958 07.04|"
"VARI OVALO";LVTDD24B4VDC05139;GRIS;2026-05-21;2026-05-15;6;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO WH 14.04|COLOR MATE|"
"VARI OVALO";LVTDD24B6VDC05143;VERDE;2026-05-26;2026-05-16;5;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO M 27.04|COLOR MATE|"
"VARI OVALO";LVTDD24B8VDC05127;PLATA;2026-05-26;2026-05-16;5;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO WH 14.04|"
"VARI OVALO";LVTDD24BXVDC05131;PLATA;2026-05-25;2026-05-19;2;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"GACSA PERU S.A.C. ";"VENTA GACSA"
"VARI OVALO";LVTDD24B2VDC07620;BLANCO;2026-05-21;2026-05-15;6;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO OVERLAND 27.03|"
"VARI OVALO";LVTDD24B2VDC07634;NEGRO;2026-05-27;2026-05-19;2;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"Altos Andes S.A.C. ";"REVO WHOLESALE MAYO||"
"VARI OVALO";LVTDD24B2VDC07665;VERDE;2026-05-26;2026-05-16;5;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO WH 14.03|COLOR MATE|"
"VARI OVALO";LVTDD24B3VDC07643;PLATA;2026-05-26;2026-05-16;5;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO WH 14.03|"
"VARI OVALO";LVTDD24B4VDC07618;"NEGRO MATE";2026-05-26;2026-05-16;5;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO WH 14.04|COLOR MATE|"
"VARI OVALO";LVTDD24B4VDC07652;GRIS;2026-05-26;2026-05-16;5;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO WH 14.03|COLOR MATE|"
"VARI OVALO";LVTDD24B6VDC07619;BLANCO;2026-05-26;2026-05-16;5;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO WH 14.03|"
"VARI OVALO";LVTDD24B7VDC07631;NEGRO;2026-05-21;2026-05-15;6;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO WH 14.03|"
"VARI OVALO";LVTDD24B7VDC07662;VERDE;2026-05-27;2026-05-19;2;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"Altos Andes S.A.C. ";"REVO WHOLESALE MAYO|COLOR MATE|"
"VARI OVALO";LVTDD24B8VDC07640;PLATA;2026-05-26;2026-05-16;5;"TRAVELLER T2 2.0T AWD 7DCT LIMITED B/R";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"REVO MOTORS S.A. ";"VENTA REVO WH 14.04|"
"VARI OVALO";LVTDB11B8VH502151;AZUL;2026-05-18;2026-05-11;10;"X70FL 1,5T 6MT 4X2 DELUXE";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"Altos Andes S.A.C. ";"VENTA REVO WH GLPABR 20.03|"
"VARI OVALO";LVTDB11B1VH501892;"GRIS NARDO";2026-05-08;2026-04-30;21;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 20.03|"
"VARI OVALO";LVTDB11B0VH502595;BLANCO;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 27.03|"
"VARI OVALO";LVTDB11B0VH502600;BLANCO;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 27.03|"
"VARI OVALO";LVTDB11B0VH502709;"GRIS NARDO";2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 27.03|"
"VARI OVALO";LVTDB11B0VH502712;"GRIS NARDO";2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 27.03|"
"VARI OVALO";LVTDB11B0VH502743;"GRIS NARDO";2026-05-20;2026-05-13;8;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AUTOC. DEL CENTRO S.A.C ";"VENTA AUTOCAMIONES GLP 28.03|"
"VARI OVALO";LVTDB11B0VH502757;"GRIS NARDO";2026-05-20;2026-05-13;8;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AUTOC. DEL CENTRO S.A.C ";"VENTA AUTOCAMIONES GLP 27.03|"
"VARI OVALO";LVTDB11B0VH503049;NEGRO;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 27.03|"
"VARI OVALO";LVTDB11B0VH503066;NEGRO;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 27.03|"
"VARI OVALO";LVTDB11B0VH503116;NEGRO;2026-05-19;2026-05-12;9;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AUTOC. DEL CENTRO S.A.C ";"VENTA AUTOCAMIONES GLP 27.03|"
"VARI OVALO";LVTDB11B0VH503150;AZUL;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 27.03|"
"VARI OVALO";LVTDB11B0VH503164;AZUL;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 27.03|"
"VARI OVALO";LVTDB11B0VH503181;AZUL;2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 27.03|"
"VARI OVALO";LVTDB11B0VH503214;AZUL;2026-05-20;2026-05-13;8;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AUTOC. DEL CENTRO S.A.C ";"VENTA AUTOCAMIONES GLP 27.03|"
"VARI OVALO";LVTDB11B1VH502735;"GRIS NARDO";2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"GACSA PERU S.A.C. ";"VENTA GACSA GLP 27.03|"
"VARI OVALO";LVTDB11B1VH503111;NEGRO;2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"GACSA PERU S.A.C. ";"VENTA GACSA GLP 27.03|"
"VARI OVALO";LVTDB11B1VH503142;AZUL;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"SUR MOTORS S.A. ";"VENTA SUR MOTORS GLP 23.04|"
"VARI OVALO";LVTDB11B1VH503156;AZUL;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"SUR MOTORS S.A. ";"VENTA SUR MOTORS GLP 23.04|"
"VARI OVALO";LVTDB11B1VH503173;AZUL;2026-05-20;2026-05-13;8;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AUTOSHOP PERU S.A.C. ";"VENTA AUTOSHOP GLP 27.03|"
"VARI OVALO";LVTDB11B1VH503190;AZUL;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C. ";"VENTA AION GLP 23.04|"
"VARI OVALO";LVTDB11B1VH503206;AZUL;2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"GACSA PERU S.A.C. ";"VENTA GACSA GLP 27.03|"
"VARI OVALO";LVTDB11B2VH502582;BLANCO;2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"GACSA PERU S.A.C. ";"VENTA GACSA GLP 27.03|"
"VARI OVALO";LVTDB11B2VH502596;BLANCO;2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"GACSA PERU S.A.C. ";"VENTA GACSA GLP 27.03|"
"VARI OVALO";LVTDB11B2VH503070;NEGRO;2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"GACSA PERU S.A.C. ";"VENTA GACSA GLP 27.03|"
"VARI OVALO";LVTDB11B2VH503103;NEGRO;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"AION S.A.C ";"VENTA AION GLP 23.04|"
"VARI OVALO";LVTDB11B2VH503151;AZUL;2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"GACSA PERU S.A.C. ";"VENTA GACSA GLP 27.03|"
"VARI OVALO";LVTDB11B3VH502624;BLANCO;2026-05-20;2026-05-13;8;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. NORTE S.A.C. ";"VENTA INTER NORTE V GLP 04.04|"
"VARI OVALO";LVTDB11B3VH502686;"GRIS NARDO";2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"IAAUTOS S.A.C. ";"VENTA IA GLP 27.03|"
"VARI OVALO";LVTDB11B3VH503062;NEGRO;2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"IAAUTOS S.A.C. ";"VENTA IA GLP 27.03|"
"VARI OVALO";LVTDB11B3VH503093;NEGRO;2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"IAAUTOS S.A.C. ";"VENTA IA GLP 27.03|"
"VARI OVALO";LVTDB11B4VH502583;BLANCO;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. TRUJILLO S.A. ";"VENTA INTER TRUJILLO V GLP 04.04|"
"VARI OVALO";LVTDB11B4VH502602;BLANCO;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. TRUJILLO S.A. ";"VENTA INTER TRUJILLO V GLP 04.04|"
"VARI OVALO";LVTDB11B4VH502714;"GRIS NARDO";2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. TRUJILLO S.A. ";"VENTA INTER TRUJILLO GLP 06.04|"
"VARI OVALO";LVTDB11B4VH502762;"GRIS NARDO";2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"EAFC MAQUISISTEMA S.A. ";"VENTA MAQUI GLP 27.03|"
"VARI OVALO";LVTDB11B4VH502874;BLANCO;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. TRUJILLO S.A. ";"VENTA INTER TRUJILLO V GLP 04.04|"
"VARI OVALO";LVTDB11B4VH502907;BLANCO;2026-05-22;2026-05-15;6;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"EAFC MAQUISISTEMA S.A. ";"VENTA MAQUI GLP 27.03|"
"VARI OVALO";LVTDB11B4VH503037;NEGRO;2026-05-20;2026-05-13;8;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. NORTE S.A.C. ";"VENTA INTER NORTE GLP VI|"
"VARI OVALO";LVTDB11B4VH503040;NEGRO;2026-05-20;2026-05-13;8;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. NORTE S.A.C. ";"VENTA INTER NORTE GLP VI|"
"VARI OVALO";LVTDB11B4VH503099;NEGRO;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. TRUJILLO S.A. ";"VENTA INTER TRUJILLO GLP 06.04||"
"VARI OVALO";LVTDB11B4VH503121;NEGRO;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. TRUJILLO S.A. ";"VENTA INTER TRUJILLO GLP 06.04||"
"VARI OVALO";LVTDB11B4VH503149;AZUL;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. TRUJILLO S.A. ";"VENTA INTER TRUJILLO V GLP 04.04|"
"VARI OVALO";LVTDB11B4VH503166;AZUL;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. TRUJILLO S.A. ";"VENTA INTER TRUJILLO V GLP 04.04|"
"VARI OVALO";LVTDB11B4VH503183;AZUL;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. TRUJILLO S.A. ";"VENTA INTER TRUJILLO V GLP 04.04|"
"VARI OVALO";LVTDB11B4VH503197;AZUL;2026-05-21;2026-05-14;7;"X70FL 1,5T 6MT 4X2 FULL";JETOUR;"ZONA DE ESPERA PINTURA";PENDIENTE;"INTER. TRUJILLO S.A. ";"VENTA INTER TRUJILLO V GLP 04.04|"
